nt;1;'n_term'
nt;2;'n_form'
nt;4;'n_pos'
nt;5;'n_concept'
nt;6;'n_flpot'
nt;8;'n_chunk'
nt;9;'n_question'
nt;10;'n_relation'
nt;18;'n_data'
nt;36;'n_data_pot'
nt;200;'n_context'
nt;444;'n_link'
nt;666;'n_AKI'
nt;777;'n_wikipedia'
e;61124;'adiantum';1;50
e;61243;'cynorhodon';1;58
e;61379;'porte-chapeau';1;50
e;61524;'sauge';1;106
e;61708;'cade';1;52
e;61854;'adiante';1;50
e;61977;'coriandre';1;226
e;62677;'olivier';1;144
e;62738;'coucoumelle';1;52
e;62762;'angélique';1;68
e;62789;'pied-de-lion';1;52
e;63059;'bougainvillée';1;50
e;63317;'cotylédon';1;56
e;63441;'statice';1;50
e;63738;'patience';1;356
e;64350;'gnaphale';1;50
e;64608;'quintefeuille';1;50
e;64685;'matthiole';1;50
e;64709;'freesia';1;50
e;64786;'gourde';1;146
e;64829;'bétoine';1;50
e;64957;'houblon';1;206
e;65280;'quinquina';1;78
e;65933;'tiaré';1;52
e;65956;'fève';1;224
e;65992;'hamamélis';1;50
e;66846;'arbres';1;294
e;67185;'scorpioïde';1;52
e;67203;'chou';1;506
e;67256;'trouille';1;424
e;67257;'jonc';1;82
e;67691;'manioc';1;64
e;68902;'cétérach';1;50
e;69004;'serratule';1;50
e;69507;'buglosse';1;50
e;69581;'vératre';1;50
e;69831;'loque';1;82
e;69872;'ageratum';1;50
e;69931;'coca';1;320
e;69979;'immortelle';1;96
e;70115;'grande lavande';1;50
e;70231;'oeillet';1;112
e;70311;'topinambour';1;56
e;70456;'sauge officinale';1;50
e;70839;'morillon';1;54
e;70879;'garance';1;88
e;71021;'armoise';1;60
e;71129;'pétunia';1;58
e;71292;'hellébore';1;52
e;71433;'coronille';1;50
e;71594;'chamérops';1;50
e;71624;'être vivant';1;1856
e;72189;'azérolier';1;50
e;72205;'vermiculaire';1;52
e;73549;'raifort';1;86
e;73762;'lilas';1;130
e;73959;'médicaments';1;256
e;74103;'artichaut';1;88
e;74447;'trogne';1;58
e;74603;'doronic';1;50
e;75273;'absinthe';1;96
e;75462;'châtaignier';1;110
e;75629;'teck';1;62
e;75692;'canneberge';1;96
e;75805;'avoine';1;182
e;75810;'aconit';1;52
e;76080;'globulaire';1;52
e;76234;'carotte';1;528
e;76367;'agate';1;64
e;76392;'chanvre';1;112
e;76784;'pistolet';1;1730
e;77020;'gingembre';1;210
e;77077;'lis';1;56
e;77268;'gaïac';1;50
e;78011;'martagon';1;50
e;78032;'fenouil';1;132
e;78291;'soja';1;156
e;79733;'indigotier';1;58
e;79889;'aneth';1;128
e;80201;'sagine';1;50
e;80323;'arum';1;58
e;80352;'bryone';1;50
e;80468;'trémière';1;50
e;80699;'bibassier';1;50
e;81170;'figuier';1;66
e;81225;'violette odorante';1;50
e;81472;'orpin';1;50
e;81548;'seringa';1;50
e;81982;'mouron';1;54
e;82152;'tamaris';1;50
e;82297;'busserole';1;50
e;82477;'buis';1;68
e;83027;'magnolia';1;50
e;83101;'camomille';1;66
e;83196;'coquelicot';1;86
e;83633;'gerbera';1;52
e;83635;'vigne';1;880
e;84023;'prunellier';1;52
e;84125;'sureau noir';1;50
e;84440;'sassafras';1;54
e;84746;'safran';1;224
e;84939;'coton';1;960
e;85256;'butome';1;50
e;85751;'citronnelle';1;116
e;85860;'cyprès';1;78
e;86521;'cabaret';1;200
e;86539;'cattleya';1;52
e;86701;'grande camomille';1;52
e;86974;'héliotrope';1;54
e;87009;'vinaigrier';1;58
e;87419;'plumet';1;72
e;87557;'flore';1;280
e;87735;'garde-robe';1;90
e;87828;'frison';1;54
e;88137;'mirabilis';1;52
e;88159;'bruyère';1;54
e;88219;'douce-amère';1;66
e;88691;'épilobe';1;50
e;88993;'tulipier';1;50
e;89122;'amourette';1;112
e;89556;'pissenlit';1;64
e;89578;'linaire';1;50
e;89889;'mercuriale';1;134
e;90015;'igname';1;54
e;90064;'tanaisie';1;52
e;90273;'iris';1;200
e;90543;'mellifère';1;50
e;90561;'fragon';1;50
e;91025;'hortensia';1;60
e;91155;'muflier';1;50
e;91370;'pommier';1;694
e;91439;'plantes carnivores';1;50
e;91559;'cola';1;112
e;91592;'chêne-liège';1;52
e;92136;'grenadille';1;50
e;92148;'caroubier';1;56
e;92656;'spirée';1;50
e;93304;'abricotier';1;254
e;93307;'ergot du seigle';1;50
e;93458;'forsythia';1;50
e;93569;'acore';1;50
e;93903;'ronce';1;112
e;94743;'perce-pierre';1;50
e;95004;'ornithogale';1;50
e;95513;'oenanthe';1;56
e;95869;'cotonnier';1;70
e;95875;'plantes aquatiques';1;54
e;95984;'hélianthe';1;50
e;95987;'vignette';1;90
e;96207;'viorne';1;54
e;96422;'matricaire';1;50
e;96618;'santoline';1;50
e;96744;'glaïeul';1;50
e;97057;'menthe';1;518
e;97545;'farigoule';1;50
e;97846;'pois';1;84
e;98276;'tagette';1;50
e;98311;'dompte-venin';1;50
e;98763;'mandarinier';1;56
e;98933;'fuchsia';1;84
e;99028;'escarbot';1;50
e;99089;'volubilis';1;52
e;99281;'robinier faux acacia';1;50
e;99703;'myrte';1;52
e;99795;'digitale';1;62
e;99823;'cistre';1;54
e;100700;'séneçon';1;52
e;100724;'orcanette';1;50
e;101168;'passiflore';1;52
e;101252;'pied-de-chèvre';1;50
e;102181;'clémentinier';1;56
e;102279;'giroflée';1;68
e;102354;'parisette';1;50
e;102651;'platane';1;76
e;102711;'colza';1;91
e;102779;'vergerette';1;50
e;102819;'merisier';1;58
e;103243;'hièble';1;50
e;103648;'mélisse';1;64
e;103990;'cassissier';1;50
e;104028;'réséda';1;54
e;104097;'gesse';1;50
e;104420;'liseron';1;60
e;104705;'cyclamen';1;52
e;104819;'sureau';1;54
e;105002;'lavande';1;106
e;105228;'momordique';1;50
e;105844;'barbeau';1;78
e;106192;'edelweiss';1;72
e;106513;'asphodèle';1;50
